Team,G,PA,HR,R,RBI,SB,BBrate,Krate,ISO,BABIP,AVG,OBP,SLG,wOBA,wRCplus,WAR,Year,Temp,roof_status,Wind,Ocean,Direction,Deepest,turf_status,Elevation Above Sea Level (ft),Average Humidity,Average Summer Temperature (degrees F),fair_area,foul_area
BAL,2351,6140,232,743,713,32,6.4%,23.0%,0.175,0.306,0.26,0.312,0.435,0.318,95,11.3,2017,75.3,0,4.2,59,northeast,410.0,0.0,130.0,75%,87.0,108.1,23.6
KCR,2342,6027,193,702,660,91,6.5%,19.3%,0.16,0.295,0.259,0.311,0.42,0.312,91,11.1,2017,77.3,0,8.5,648,northeast,400.0,0.0,886.0,66%,87.0,118.5,22.9
TOR,2455,6154,222,693,661,53,8.8%,21.6%,0.172,0.276,0.24,0.312,0.41200000000000003,0.312,93,10.7,2017,70.0,2,9.6,339,north,400.0,1.0,282.0,61%,77.0,109.5,29.0
SFG,2372,6137,128,639,612,76,7.6%,19.6%,0.132,0.294,0.249,0.309,0.38,0.29600000000000004,83,10.6,2017,64.3,0,11.8,1,east,415.0,0.0,415.0,68%,67.0,110.8,25.5
PHI,2308,6133,174,690,654,59,8.1%,23.1%,0.159,0.304,0.25,0.315,0.409,0.31,87,10.5,2017,75.5,0,9.6,57,north northeast,409.0,0.0,9.0,55%,87.0,105.0,24.5
TEX,2268,6122,237,799,756,113,8.9%,24.4%,0.18600000000000003,0.29100000000000004,0.244,0.32,0.43,0.321,90,10.1,2017,84.3,0,9.3,247,east southeast,407.0,0.0,616.0,64%,92.0,112.6,18.9
PIT,2371,6136,151,668,635,67,8.5%,19.8%,0.142,0.28600000000000003,0.244,0.318,0.386,0.304,85,10.0,2017,73.4,0,8.0,305,east southeast,410.0,0.0,743.0,58%,81.0,111.2,22.2
SDP,2342,5954,189,604,576,89,7.7%,25.2%,0.16,0.287,0.23399999999999999,0.299,0.39299999999999996,0.298,82,7.0,2017,71.5,0,8.5,2,north,396.0,0.0,16.0,76%,74.0,110.9,23.9
LAD,2574,6358,235,804,756,75,10.2%,22.6%,0.191,0.294,0.25,0.33299999999999996,0.442,0.33299999999999996,111,34.8,2018,74.2,0,6.0,16,north northeast,395.0,0.0,522.0,52%,81.0,111.1,19.3
BOS,2345,6302,208,876,829,125,9.0%,19.9%,0.185,0.309,0.268,0.33899999999999997,0.45299999999999996,0.34,111,32.2,2018,69.4,0,10.9,5,northeast,420.0,0.0,20.0,57%,80.0,105.5,18.1
OAK,2403,6255,227,813,778,35,8.8%,22.1%,0.187,0.294,0.252,0.325,0.439,0.32899999999999996,112,32.2,2018,65.6,0,11.1,1,east northeast,400.0,0.0,-21.0,75%,72.0,108.7,40.7
NYY,2269,6271,267,851,821,63,10.0%,22.7%,0.20199999999999999,0.285,0.249,0.32899999999999996,0.451,0.335,112,31.4,2018,73.7,0,9.4,20,east northeast,408.0,0.0,54.0,63%,83.0,108.8,19.7
CLE,2413,6300,216,818,786,135,8.8%,18.9%,0.17600000000000002,0.29100000000000004,0.259,0.332,0.434,0.33,106,28.8,2018,69.9,0,10.3,373,north,410.0,0.0,653.0,61%,81.0,105.4,21.9
MIL,2496,6210,218,754,711,124,8.6%,23.5%,0.172,0.302,0.252,0.32299999999999995,0.424,0.322,100,27.9,2018,73.6,2,10.1,732,southeast,400.0,0.0,593.0,72%,75.0,111.2,21.1
HOU,2348,6146,205,797,763,71,9.2%,19.5%,0.17,0.289,0.255,0.32899999999999996,0.425,0.327,110,26.3,2018,74.0,2,7.8,47,north northwest,409.0,0.0,38.0,75%,90.0,107.0,21.0
STL,2464,6200,205,759,725,63,8.5%,22.3%,0.16,0.294,0.249,0.321,0.409,0.316,99,25.7,2018,78.5,0,7.1,689,east northeast,400.0,0.0,436.0,56%,88.0,112.1,25.2
ATL,2377,6251,175,759,717,90,8.2%,20.6%,0.161,0.302,0.257,0.324,0.41700000000000004,0.319,97,25.7,2018,80.2,0,7.9,267,east northeast,402.0,0.0,1001.0,55%,88.0,109.3,22.3
CHC,2490,6369,167,761,722,66,9.0%,21.8%,0.152,0.313,0.258,0.33299999999999996,0.41,0.321,100,25.5,2018,68.3,0,10.2,684,north northeast,400.0,0.0,135.0,71%,82.0,107.8,18.6
WSN,2441,6288,191,771,737,119,10.0%,20.5%,0.16399999999999998,0.297,0.254,0.335,0.419,0.325,101,24.1,2018,76.9,0,5.8,85,north northeast,402.0,0.0,7.0,66%,87.0,109.1,23.1
TBR,2371,6195,150,716,664,128,8.7%,22.4%,0.14800000000000002,0.317,0.258,0.33299999999999996,0.406,0.322,107,23.6,2018,72.0,1,0.0,7,northeast,412.0,1.0,43.0,63%,90.0,108.9,25.3
LAA,2467,6108,214,721,690,89,8.4%,21.3%,0.171,0.27699999999999997,0.242,0.313,0.413,0.313,98,23.1,2018,75.6,0,6.3,20,northeast,400.0,0.0,148.0,55%,81.0,106.7,21.5
ARI,2409,6157,176,693,658,79,9.1%,23.7%,0.162,0.28600000000000003,0.235,0.31,0.397,0.306,88,19.8,2018,81.1,2,8.1,372,north,413.0,0.0,1082.0,37%,102.0,114.2,25.5
SEA,2373,6087,176,677,644,79,7.1%,20.1%,0.154,0.295,0.254,0.314,0.408,0.313,100,18.0,2018,67.2,2,2.5,1,northeast,401.0,0.0,14.0,73%,70.0,106.1,24.3
PIT,2293,6066,157,692,665,70,7.8%,20.3%,0.154,0.298,0.254,0.317,0.40700000000000003,0.312,95,17.3,2018,73.4,0,8.0,305,east southeast,410.0,0.0,743.0,58%,81.0,111.2,22.2
COL,2368,6178,210,780,748,95,8.2%,22.6%,0.179,0.304,0.256,0.322,0.435,0.325,88,16.7,2018,73.7,0,6.5,947,north,424.0,0.0,5183.0,37.00%,86.0,119.2,24.9
CIN,2402,6240,172,696,665,77,9.0%,22.1%,0.14800000000000002,0.307,0.254,0.32799999999999996,0.401,0.317,94,16.5,2018,74.3,0,7.6,474,east southeast,404.0,0.0,683.0,57%,84.0,106.9,23.6
MIN,2351,6154,166,738,704,47,8.7%,21.6%,0.155,0.298,0.25,0.318,0.405,0.313,96,16.0,2018,71.3,0,10.5,1016,east,411.0,0.0,840.0,59%,80.0,108.9,20.7
NYM,2333,6177,170,676,649,71,9.2%,22.7%,0.154,0.28300000000000003,0.23399999999999999,0.312,0.389,0.305,94,14.7,2018,72.8,0,12.0,14,north northeast,408.0,0.0,13.0,63%,83.0,110.6,20.7
TOR,2435,6076,217,709,680,47,8.2%,22.8%,0.183,0.28600000000000003,0.244,0.312,0.42700000000000005,0.319,101,13.2,2018,70.0,2,9.6,339,north,400.0,1.0,282.0,61%,77.0,109.5,29.0
PHI,2474,6136,186,677,653,69,9.5%,24.8%,0.158,0.289,0.23399999999999999,0.314,0.39299999999999996,0.307,91,12.5,2018,75.5,0,9.6,57,north northeast,409.0,0.0,9.0,55%,87.0,105.0,24.5
KCR,2184,6063,155,638,606,117,7.0%,21.6%,0.146,0.293,0.245,0.305,0.392,0.303,87,11.6,2018,77.3,0,8.5,648,northeast,400.0,0.0,886.0,66%,87.0,118.5,22.9
TEX,2300,6163,194,737,696,74,9.0%,24.1%,0.16399999999999998,0.292,0.24,0.318,0.40399999999999997,0.315,89,11.4,2018,84.3,0,9.3,247,east southeast,407.0,0.0,616.0,64%,92.0,112.6,18.9
MIA,2434,6083,128,589,554,45,7.5%,22.8%,0.11900000000000001,0.293,0.237,0.303,0.35700000000000004,0.289,83,10.5,2018,76.3,2,11.0,1,southeast,411.0,0.0,3.0,61%,87.0,114.6,21.0
CHW,2348,6071,182,656,639,98,7.0%,26.3%,0.16,0.304,0.24100000000000002,0.302,0.401,0.304,92,8.2,2018,71.0,0,11.1,680,southeast,400.0,0.0,596.0,71%,82.0,105.3,25.0
SDP,2380,6059,162,617,583,95,7.8%,25.1%,0.145,0.294,0.235,0.297,0.38,0.294,84,8.1,2018,71.5,0,8.5,2,north,396.0,0.0,16.0,76%,74.0,110.9,23.9
SFG,2412,6113,133,603,573,77,7.3%,24.0%,0.129,0.299,0.239,0.3,0.368,0.29,82,6.2,2018,64.3,0,11.8,1,east,415.0,0.0,415.0,68%,67.0,110.8,25.5
DET,2323,6029,135,630,597,70,7.1%,22.2%,0.138,0.293,0.24100000000000002,0.3,0.38,0.295,83,6.2,2018,70.2,0,9.7,454,south southeast,420.0,0.0,577.0,59%,80.0,113.7,26.5
BAL,2313,6034,188,622,593,81,7.0%,23.4%,0.152,0.28600000000000003,0.239,0.298,0.391,0.299,87,2.0,2018,75.3,0,4.2,59,northeast,410.0,0.0,130.0,75%,87.0,108.1,23.6
HOU,2309,6394,288,920,891,67,10.1%,18.2%,0.221,0.29600000000000004,0.27399999999999997,0.35200000000000004,0.495,0.355,126,41.3,2019,74.0,2,7.8,47,north northwest,409.0,0.0,38.0,75%,90.0,107.0,21.0
LAD,2413,6281,279,886,861,57,9.7%,21.6%,0.215,0.29100000000000004,0.257,0.33799999999999997,0.47200000000000003,0.33799999999999997,111,34.8,2019,74.2,0,6.0,16,north northeast,395.0,0.0,522.0,52%,81.0,111.1,19.3
NYY,2312,6245,306,943,904,55,9.1%,23.0%,0.222,0.306,0.267,0.33899999999999997,0.49,0.34600000000000003,116,32.5,2019,73.7,0,9.4,20,east northeast,408.0,0.0,54.0,63%,83.0,108.8,19.7
MIN,2320,6392,307,939,906,28,8.2%,20.9%,0.22399999999999998,0.3,0.27,0.33799999999999997,0.494,0.34700000000000003,116,31.0,2019,71.3,0,10.5,1016,east,411.0,0.0,840.0,59%,80.0,108.9,20.7
OAK,2363,6269,257,845,800,49,9.2%,21.3%,0.19899999999999998,0.282,0.249,0.327,0.44799999999999995,0.327,108,29.0,2019,65.6,0,11.1,1,east northeast,400.0,0.0,-21.0,75%,72.0,108.7,40.7
BOS,2455,6475,245,901,857,68,9.1%,21.3%,0.19699999999999998,0.313,0.26899999999999996,0.34,0.466,0.33799999999999997,106,27.6,2019,69.4,0,10.9,5,northeast,420.0,0.0,20.0,57%,80.0,105.5,18.1
ATL,2411,6302,249,855,824,89,9.8%,23.3%,0.195,0.305,0.258,0.336,0.452,0.332,102,26.6,2019,80.2,0,7.9,267,east northeast,402.0,0.0,1001.0,55%,88.0,109.3,22.3
WSN,2327,6267,231,873,824,116,9.3%,20.9%,0.19,0.306,0.265,0.342,0.45399999999999996,0.336,104,26.3,2019,76.9,0,5.8,85,north northeast,402.0,0.0,7.0,66%,87.0,109.1,23.1
CHC,2429,6195,256,814,783,45,9.4%,23.6%,0.2,0.297,0.252,0.331,0.452,0.33,102,25.3,2019,68.3,0,10.2,684,north northeast,400.0,0.0,135.0,71%,82.0,107.8,18.6
MIL,2514,6309,250,769,744,101,10.0%,24.8%,0.192,0.29600000000000004,0.24600000000000002,0.32899999999999996,0.43799999999999994,0.324,98,24.7,2019,73.6,2,10.1,732,southeast,400.0,0.0,593.0,72%,75.0,111.2,21.1
TBR,2459,6285,217,769,730,94,8.6%,23.8%,0.17800000000000002,0.306,0.254,0.325,0.431,0.321,103,23.3,2019,72.0,1,0.0,7,northeast,412.0,1.0,43.0,63%,90.0,108.9,25.3
NYM,2445,6290,242,791,767,56,8.2%,22.0%,0.185,0.299,0.257,0.32799999999999996,0.442,0.325,104,23.1,2019,72.8,0,12.0,14,north northeast,408.0,0.0,13.0,63%,83.0,110.6,20.7
ARI,2418,6315,220,813,778,88,8.6%,21.5%,0.182,0.293,0.252,0.32299999999999995,0.434,0.319,93,22.9,2019,81.1,2,8.1,372,north,413.0,1.0,1082.0,37%,102.0,114.2,25.5
STL,2413,6167,210,764,714,116,9.1%,23.0%,0.17,0.292,0.245,0.322,0.415,0.314,94,22.3,2019,78.5,0,7.1,689,east northeast,400.0,0.0,436.0,56%,88.0,112.1,25.2
PHI,2431,6261,215,774,742,78,9.0%,23.2%,0.18100000000000002,0.293,0.24600000000000002,0.319,0.42700000000000005,0.314,92,21.2,2019,75.5,0,9.6,57,north northeast,409.0,0.0,9.0,55%,87.0,105.0,24.5
CLE,2321,6124,223,769,731,103,9.2%,21.8%,0.183,0.289,0.25,0.32299999999999995,0.43200000000000005,0.319,95,20.6,2019,69.9,0,10.3,373,north,410.0,0.0,653.0,61%,81.0,105.4,21.9
LAA,2425,6251,220,769,734,65,9.4%,20.4%,0.175,0.281,0.247,0.324,0.42200000000000004,0.316,97,18.9,2019,75.6,0,6.3,20,northeast,400.0,0.0,148.0,55%,81.0,106.7,21.5
SEA,2347,6199,239,758,730,115,9.5%,25.5%,0.187,0.287,0.237,0.316,0.424,0.314,98,16.2,2019,67.2,2,2.5,1,northeast,401.0,0.0,14.0,73%,70.0,106.1,24.3
SDP,2413,6019,219,682,652,70,8.4%,26.3%,0.172,0.293,0.23800000000000002,0.308,0.41,0.305,88,13.5,2019,71.5,0,8.5,2,north,396.0,0.0,16.0,76%,74.0,110.9,23.9
TOR,2354,6091,247,726,697,51,8.4%,24.9%,0.192,0.28,0.23600000000000002,0.305,0.428,0.31,92,11.4,2019,70.0,2,9.6,339,north,400.0,1.0,282.0,61%,77.0,109.5,29.0
CIN,2462,6100,227,701,679,80,8.1%,23.5%,0.17800000000000002,0.28800000000000003,0.244,0.315,0.42200000000000004,0.312,87,11.0,2019,74.3,0,7.6,474,east southeast,404.0,0.0,683.0,57%,84.0,106.9,23.6
COL,2452,6288,224,835,803,71,7.8%,23.9%,0.19,0.321,0.265,0.326,0.456,0.32799999999999996,86,10.5,2019,73.7,0,6.5,947,north,424.0,0.0,5183.0,37.00%,86.0,119.2,24.9
PIT,2441,6228,163,758,722,64,6.8%,19.5%,0.156,0.309,0.265,0.321,0.42,0.313,92,10.4,2019,73.4,0,8.0,305,east southeast,410.0,0.0,743.0,58%,81.0,111.2,22.2
CHW,2311,6042,182,708,676,63,6.3%,25.6%,0.153,0.32899999999999996,0.261,0.314,0.414,0.309,92,10.4,2019,71.0,0,11.1,680,southeast,400.0,0.0,596.0,71%,82.0,105.3,25.0
TEX,2273,6204,223,810,765,131,8.6%,25.4%,0.183,0.304,0.248,0.319,0.431,0.317,88,9.2,2019,84.3,0,9.3,247,east southeast,407.0,0.0,616.0,64%,92.0,112.6,18.9
SFG,2493,6170,167,678,655,47,7.7%,23.3%,0.153,0.29,0.239,0.302,0.392,0.295,82,9.2,2019,64.3,0,11.8,1,east,415.0,0.0,415.0,68%,67.0,110.8,25.5
KCR,2269,6080,162,691,655,117,7.5%,23.1%,0.154,0.301,0.247,0.309,0.401,0.302,84,9.1,2019,77.3,0,8.5,648,northeast,400.0,0.0,886.0,66%,87.0,118.5,22.9
BAL,2386,6189,213,729,698,84,7.5%,23.2%,0.168,0.293,0.24600000000000002,0.31,0.415,0.308,90,7.6,2019,75.3,0,4.2,59,northeast,410.0,0.0,130.0,75%,87.0,108.1,23.6
MIA,2402,6045,146,615,593,55,6.5%,24.3%,0.134,0.3,0.24100000000000002,0.298,0.375,0.28800000000000003,79,3.2,2019,76.3,2,11.0,1,southeast,400.0,0.0,3.0,61%,87.0,114.6,21.0
DET,2316,6039,149,582,556,57,6.5%,26.4%,0.14800000000000002,0.308,0.24,0.294,0.38799999999999996,0.29,76,-3.1,2019,70.2,0,9.7,454,south southeast,420.0,0.0,577.0,59%,80.0,113.7,26.5
CHW,889,2267,96,306,294,20,7.9%,25.2%,0.192,0.314,0.261,0.326,0.45299999999999996,0.33399999999999996,113,13.6,2020,71.0,0,11.1,680,southeast,400.0,0.0,596.0,71%,82.0,105.3,25.0
SDP,913,2231,95,325,312,55,9.1%,21.5%,0.209,0.29100000000000004,0.257,0.33299999999999996,0.466,0.341,115,12.7,2020,71.5,0,8.5,2,north,396.0,0.0,16.0,76%,74.0,110.9,23.9
LAD,921,2316,118,349,327,29,9.8%,20.3%,0.22699999999999998,0.276,0.256,0.33799999999999997,0.483,0.35,122,12.4,2020,74.2,0,6.0,16,north northeast,395.0,0.0,522.0,52%,81.0,111.1,19.3
ATL,900,2344,103,348,338,23,10.2%,24.4%,0.215,0.322,0.268,0.349,0.483,0.355,120,11.1,2020,80.2,0,7.9,267,east northeast,402.0,0.0,1001.0,55%,88.0,109.3,22.3
NYM,902,2279,86,286,278,20,8.6%,21.9%,0.187,0.32,0.272,0.348,0.45899999999999996,0.34700000000000003,121,10.0,2020,72.8,0,12.0,14,north northeast,408.0,0.0,13.0,63%,83.0,110.6,20.7
NYY,878,2210,94,315,301,27,11.4%,21.7%,0.2,0.28,0.247,0.342,0.447,0.341,116,9.7,2020,73.7,0,9.4,20,east northeast,408.0,0.0,54.0,63%,83.0,108.8,19.7
OAK,865,2201,71,274,264,26,10.8%,23.8%,0.171,0.271,0.225,0.322,0.396,0.314,102,9.6,2020,65.6,0,11.1,1,east northeast,400.0,0.0,-21.0,75%,72.0,108.7,40.7
TBR,946,2261,80,289,274,48,10.7%,26.9%,0.187,0.3,0.23800000000000002,0.32799999999999996,0.425,0.325,110,9.5,2020,72.0,1,0.0,7,northeast,412.0,1.0,43.0,63%,90.0,108.9,25.3
MIN,882,2168,91,269,258,14,8.6%,24.4%,0.18600000000000003,0.28300000000000003,0.242,0.315,0.42700000000000005,0.319,101,9.4,2020,71.3,0,10.5,1016,east,411.0,0.0,840.0,59%,80.0,108.9,20.7
SFG,974,2259,81,299,290,19,8.6%,22.1%,0.187,0.311,0.263,0.335,0.451,0.337,113,9.3,2020,64.3,0,11.8,1,east,415.0,0.0,415.0,68%,67.0,110.8,25.5
LAA,890,2308,85,294,285,21,10.4%,21.2%,0.182,0.284,0.248,0.332,0.43,0.32899999999999996,109,8.6,2020,75.6,0,6.3,20,northeast,400.0,0.0,148.0,55%,81.0,106.7,21.5
CHC,908,2214,74,265,248,24,10.3%,25.7%,0.16699999999999998,0.27,0.22,0.318,0.387,0.309,92,8.6,2020,68.3,0,10.2,684,north northeast,400.0,0.0,135.0,71%,82.0,107.8,18.6
STL,827,2011,51,240,231,18,10.2%,23.7%,0.13699999999999998,0.29,0.23399999999999999,0.32299999999999995,0.371,0.306,93,7.6,2020,78.5,0,7.1,689,east northeast,400.0,0.0,436.0,56%,88.0,112.1,25.2
BOS,884,2304,81,292,278,31,8.1%,23.7%,0.18,0.321,0.265,0.33,0.445,0.33299999999999996,106,7.1,2020,69.4,0,10.9,5,northeast,420.0,0.0,20.0,57%,80.0,105.5,18.1
KCR,940,2200,68,248,237,49,7.8%,24.0%,0.158,0.297,0.244,0.309,0.402,0.308,91,7.0,2020,77.3,0,8.5,648,northeast,400.0,0.0,886.0,66%,87.0,118.5,22.9
PHI,875,2223,82,306,289,35,10.3%,21.6%,0.183,0.299,0.257,0.342,0.439,0.336,109,6.9,2020,75.5,0,9.6,57,north northeast,409.0,0.0,9.0,55%,87.0,105.0,24.5
CLE,869,2247,59,248,234,25,10.6%,23.0%,0.14400000000000002,0.27699999999999997,0.228,0.317,0.37200000000000005,0.303,87,6.9,2020,69.9,0,10.3,373,north,410.0,0.0,653.0,61%,81.0,105.4,21.9
HOU,860,2229,69,279,268,22,8.6%,19.7%,0.168,0.273,0.24,0.312,0.408,0.311,100,5.7,2020,74.0,2,7.8,47,north northwest,409.0,0.0,38.0,75%,90.0,107.0,21.0
1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1.0,1,,,,,,,,
DET,882,2076,62,249,242,19,7.1%,27.3%,0.152,0.314,0.245,0.303,0.397,0.303,89,5.2,2020,70.2,0,9.7,454,south southeast,420.0,0.0,577.0,59%,80.0,113.7,26.5
SEA,843,2181,60,254,244,50,9.5%,25.0%,0.14400000000000002,0.281,0.226,0.309,0.37,0.298,91,5.1,2020,67.2,2,2.5,1,northeast,401.0,0.0,14.0,73%,70.0,106.1,24.3
CIN,889,2123,90,243,237,29,11.3%,25.2%,0.191,0.245,0.212,0.312,0.40299999999999997,0.312,91,5.0,2020,74.3,0,7.6,474,east southeast,404.0,0.0,683.0,57%,84.0,106.9,23.6
ARI,862,2238,58,269,255,23,8.1%,20.6%,0.15,0.282,0.24100000000000002,0.312,0.391,0.306,88,4.9,2020,81.1,2,8.1,372,north,413.0,1.0,1082.0,37%,102.0,114.2,25.5
BAL,906,2242,77,274,264,19,7.3%,22.9%,0.171,0.309,0.258,0.321,0.429,0.32299999999999995,104,4.4,2020,75.3,0,4.2,59,northeast,410.0,0.0,130.0,75%,87.0,108.1,23.6
MIL,906,2188,75,247,238,15,10.1%,26.6%,0.166,0.278,0.223,0.313,0.389,0.307,89,4.4,2020,73.6,2,10.1,732,southeast,400.0,0.0,593.0,72%,75.0,111.2,21.1
MIA,904,2167,60,263,247,51,8.8%,24.8%,0.141,0.306,0.244,0.319,0.384,0.308,96,3.7,2020,76.3,2,11.0,1,southeast,420.0,1.0,3.0,61%,87.0,114.6,21.0
WSN,870,2218,66,293,279,33,8.7%,20.3%,0.17,0.308,0.264,0.336,0.433,0.33,104,3.3,2020,76.9,0,5.8,85,north northeast,402.0,0.0,7.0,66%,87.0,109.1,23.1
COL,888,2257,63,275,264,42,7.1%,24.1%,0.14800000000000002,0.316,0.257,0.311,0.405,0.307,76,2.6,2020,73.7,0,6.5,947,north,424.0,0.0,5183.0,37.00%,86.0,119.2,24.9
PIT,873,2134,59,219,210,16,7.8%,24.4%,0.13699999999999998,0.268,0.22,0.284,0.35700000000000004,0.27899999999999997,73,0.9,2020,73.4,0,8.0,305,east southeast,410.0,0.0,743.0,58%,81.0,111.2,22.2
TEX,865,2147,62,224,204,49,7.8%,25.5%,0.147,0.266,0.217,0.285,0.364,0.28300000000000003,76,-0.2,2020,84.3,2,9.3,247,east northeast,410.0,0.0,616.0,64%,92.0,110.4,23.1
